branchname,"ITEM TYPE","TOTAL ITEMS","ADULT ITEMS","YOUNG ADULT ITEMS","JUVENILE ITEMS","TOTAL ADDED LM","ADULT ADDED LM","YOUNG ADULT ADDED LM","JUVENILE ADDED LM","TOTAL DELETED LM","ADULT DELETED LM","YOUNG ADULT DELETED LM","JUVENILE DELETED LM"
"Tonganoxie Public Library",Room,,,,,,,,,,,,
"Tonganoxie Public Library","Special collections (local requests only)",9,2,,7,,,,,,,,
"Tonganoxie Public Library","Special collections (no requests allowed)",12,10,,2,,,,,,,,
"Tonganoxie Public Library","Story walk",,,,,,,,,,,,
"Tonganoxie Public Library","Things : Artwork",,,,,,,,,,,,
"Tonganoxie Public Library","Things : Audio-visual equipment",,,,,,,,,,,,
"Tonganoxie Public Library","Things : Bicycles (and bicycle accessories)",,,,,,,,,,,,
"Tonganoxie Public Library","Things : Board games, dolls, puzzles, and toys",23,1,,22,,,,,,,,
"Tonganoxie Public Library","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Tonganoxie Public Library","Things : Cooking equipment",,,,,,,,,,,,
"Tonganoxie Public Library","Things : Die cut equipment",,,,,,,,,,,,
"Tonganoxie Public Library","Things : Equipment",59,47,8,4,,,,,,,,
"Tonganoxie Public Library","Things : Kansas Parks Pass",,,,,,,,,,,,
"Tonganoxie Public Library","Things : Museum pass / event pass",,,,,,,,,,,,
"Tonganoxie Public Library","Things : Musical insturments and accessories",,,,,,,,,,,,
"Tonganoxie Public Library","Things : Recreation and sports",,,,,,,,,,,,
"Tonganoxie Public Library","Things : Tools",,,,,,,,,,,,
"Tonganoxie Public Library",Video,2637,1740,28,869,5,4,,1,5,1,,
"Tonganoxie Public Library","Video (Local requests only)",,,,,,,,,,,,
"Tonganoxie Public Library","Video (New)",,,,,,,,,,,,
"Tonganoxie Public Library","Video (No requests allowed)",,,,,,,,,,,,
"Tonganoxie Public Library","Video (Television)",22,16,,6,,,,,1,,,
"Tonganoxie Public Library","Video game",277,61,43,173,5,,1,4,59,,,
"Valley Falls, Delaware Township Library",(Unclassified),,,,,,,,,,,,
"Valley Falls, Delaware Township Library",AUDIOBOOK,114,93,1,20,,,,,,,,
"Valley Falls, Delaware Township Library","AUDIOBOOK (MEDIA PLAYER)",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Audiobook (new)",,,,,,,,,,,,
"Valley Falls, Delaware Township Library",Book,8097,4529,234,3334,12,5,1,6,6,,,
"Valley Falls, Delaware Township Library","Book (local requests only)",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Book (new)",9,3,1,5,,,,,,,,
"Valley Falls, Delaware Township Library","Book (no requests allowed)",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Book club set",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Computers and internet : Laptop computer",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Computers and internet : Launchpad tablet",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Computers and internet : Public computer",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Computers and internet : Software",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Computers and internet : Tablets, e-readers, and personal computing devices",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","COMPUTERS AND INTERNET : WIRELESS INTERNET HOTSPOT",2,2,,,,,,,,,,
"Valley Falls, Delaware Township Library","E-content : Digital content",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","E-content : E-learning course",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Inter-library loan",36,36,,,,,,,,,,
"Valley Falls, Delaware Township Library","Inter-library loan - 07 day loan",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Inter-library loan - 14 day loan",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Valley Falls, Delaware Township Library",Key,2,2,,,,,,,,,,
"Valley Falls, Delaware Township Library","Kit or multi-part set",14,6,,8,,,,,,,,
"Valley Falls, Delaware Township Library",MAGAZINE,,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Magazine (new)",,,,,,,,,,,,
"Valley Falls, Delaware Township Library",Music,,,,,,,,,,,,
"Valley Falls, Delaware Township Library",Pamphlet,,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Reference material",13,13,,,,,,,,,,
"Valley Falls, Delaware Township Library","Reserve desk : Highland Community College",,,,,,,,,,,,
"Valley Falls, Delaware Township Library",Room,,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Special collections (local requests only)",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Special collections (no requests allowed)",3,3,,,,,,,,,,
"Valley Falls, Delaware Township Library","Story walk",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Things : Artwork",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Things : Audio-visual equipment",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Things : Bicycles (and bicycle accessories)",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Things : Board games, dolls, puzzles, and toys",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Things : Cooking equipment",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Things : Die cut equipment",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Things : Equipment",1,1,,,,,,,,,,
"Valley Falls, Delaware Township Library","Things : Kansas Parks Pass",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Things : Museum pass / event pass",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Things : Musical insturments and accessories",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Things : Recreation and sports",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Things : Tools",,,,,,,,,,,,
"Valley Falls, Delaware Township Library",Video,1602,1227,6,369,,,,,,,,
"Valley Falls, Delaware Township Library","Video (Local requests only)",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Video (New)",5,3,,2,,,,,,,,
"Valley Falls, Delaware Township Library","Video (No requests allowed)",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Video (Television)",10,7,,3,,,,,,,,
"Valley Falls, Delaware Township Library","Video game",,,,,,,,,,,,
"Wellsville City Library",(Unclassified),,,,,,,,,,,,
"Wellsville City Library",AUDIOBOOK,411,322,72,17,1,1,,,12,,,
"Wellsville City Library","AUDIOBOOK (MEDIA PLAYER)",,,,,,,,,,,,
"Wellsville City Library","Audiobook (new)",1,1,,,,,,,,,,
"Wellsville City Library",Book,18767,8462,4950,5355,51,11,15,25,510,,,
"Wellsville City Library","Book (local requests only)",,,,,,,,,,,,
"Wellsville City Library","Book (new)",4,3,1,,,,,,,,,
"Wellsville City Library","Book (no requests allowed)",,,,,,,,,,,,
"Wellsville City Library","Book club set",,,,,,,,,,,,
"Wellsville City Library","Computers and internet : Laptop computer",3,3,,,,,,,,,,
"Wellsville City Library","Computers and internet : Launchpad tablet",,,,,,,,,,,,
"Wellsville City Library","Computers and internet : Public computer",11,11,,,,,,,,,,
"Wellsville City Library","Computers and internet : Software",,,,,,,,,,,,
"Wellsville City Library","Computers and internet : Tablets, e-readers, and personal computing devices",,,,,,,,,,,,
"Wellsville City Library","COMPUTERS AND INTERNET : WIRELESS INTERNET HOTSPOT",,,,,,,,,,,,
"Wellsville City Library","E-content : Digital content",,,,,,,,,,,,
"Wellsville City Library","E-content : E-learning course",,,,,,,,,,,,
"Wellsville City Library","Inter-library loan",2,1,,1,,,,,,,,
"Wellsville City Library","Inter-library loan - 07 day loan",,,,,,,,,,,,
"Wellsville City Library","Inter-library loan - 14 day loan",,,,,,,,,,,,
"Wellsville City Library","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Wellsville City Library","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Wellsville City Library",Key,,,,,,,,,,,,
"Wellsville City Library","Kit or multi-part set",34,11,,23,,,,,,,,
"Wellsville City Library",MAGAZINE,387,358,1,28,18,18,,,,,,
"Wellsville City Library","Magazine (new)",2,2,,,1,1,,,,,,
"Wellsville City Library",Music,2,,,2,,,,,,,,
"Wellsville City Library",Pamphlet,,,,,,,,,,,,
"Wellsville City Library","Reference material",23,23,,,,,,,,,,
"Wellsville City Library","Reserve desk : Highland Community College",,,,,,,,,,,,
"Wellsville City Library",Room,,,,,,,,,,,,
"Wellsville City Library","Special collections (local requests only)",,,,,,,,,,,,
"Wellsville City Library","Special collections (no requests allowed)",2,2,,,,,,,,,,
"Wellsville City Library","Story walk",,,,,,,,,,,,
"Wellsville City Library","Things : Artwork",,,,,,,,,,,,
"Wellsville City Library","Things : Audio-visual equipment",,,,,,,,,,,,
"Wellsville City Library","Things : Bicycles (and bicycle accessories)",,,,,,,,,,,,
"Wellsville City Library","Things : Board games, dolls, puzzles, and toys",,,,,,,,,,,,
"Wellsville City Library","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Wellsville City Library","Things : Cooking equipment",,,,,,,,,,,,
"Wellsville City Library","Things : Die cut equipment",277,277,,,,,,,,,,
"Wellsville City Library","Things : Equipment",16,16,,,,,,,,,,
"Wellsville City Library","Things : Kansas Parks Pass",,,,,,,,,,,,
"Wellsville City Library","Things : Museum pass / event pass",,,,,,,,,,,,
"Wellsville City Library","Things : Musical insturments and accessories",,,,,,,,,,,,
"Wellsville City Library","Things : Recreation and sports",,,,,,,,,,,,
"Wellsville City Library","Things : Tools",,,,,,,,,,,,
"Wellsville City Library",Video,2888,1745,457,686,,,,,2,,,
"Wellsville City Library","Video (Local requests only)",,,,,,,,,,,,
"Wellsville City Library","Video (New)",,,,,,,,,,,,
"Wellsville City Library","Video (No requests allowed)",,,,,,,,,,,,
"Wellsville City Library","Video (Television)",8,7,,1,,,,,,,,
"Wellsville City Library","Video game",,,,,,,,,,,,
"Wetmore Public Library",(Unclassified),,,,,,,,,,,,
"Wetmore Public Library",AUDIOBOOK,263,189,70,4,,,,,,,,
"Wetmore Public Library","AUDIOBOOK (MEDIA PLAYER)",9,1,1,7,,,,,1,,,
"Wetmore Public Library","Audiobook (new)",,,,,,,,,,,,
"Wetmore Public Library",Book,9705,4722,1284,3699,86,79,2,5,206,,,
"Wetmore Public Library","Book (local requests only)",,,,,,,,,,,,
"Wetmore Public Library","Book (new)",9,7,1,1,,,,,,,,
"Wetmore Public Library","Book (no requests allowed)",,,,,,,,,,,,
"Wetmore Public Library","Book club set",,,,,,,,,,,,
"Wetmore Public Library","Computers and internet : Laptop computer",,,,,,,,,,,,
"Wetmore Public Library","Computers and internet : Launchpad tablet",12,1,1,10,,,,,,,,
"Wetmore Public Library","Computers and internet : Public computer",,,,,,,,,,,,
"Wetmore Public Library","Computers and internet : Software",,,,,,,,,,,,
"Wetmore Public Library","Computers and internet : Tablets, e-readers, and personal computing devices",,,,,,,,,,,,
"Wetmore Public Library","COMPUTERS AND INTERNET : WIRELESS INTERNET HOTSPOT",,,,,,,,,,,,
"Wetmore Public Library","E-content : Digital content",,,,,,,,,,,,
"Wetmore Public Library","E-content : E-learning course",,,,,,,,,,,,
"Wetmore Public Library","Inter-library loan",,,,,,,,,,,,
"Wetmore Public Library","Inter-library loan - 07 day loan",,,,,,,,,,,,
"Wetmore Public Library","Inter-library loan - 14 day loan",,,,,,,,,,,,
"Wetmore Public Library","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Wetmore Public Library","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Wetmore Public Library",Key,,,,,,,,,,,,
"Wetmore Public Library","Kit or multi-part set",2,1,,1,,,,,,,,
"Wetmore Public Library",MAGAZINE,1,1,,,,,,,,,,
"Wetmore Public Library","Magazine (new)",,,,,,,,,,,,
"Wetmore Public Library",Music,153,153,,,,,,,,,,
"Wetmore Public Library",Pamphlet,,,,,,,,,,,,
"Wetmore Public Library","Reference material",18,18,,,,,,,,,,
"Wetmore Public Library","Reserve desk : Highland Community College",,,,,,,,,,,,
"Wetmore Public Library",Room,,,,,,,,,,,,
"Wetmore Public Library","Special collections (local requests only)",,,,,,,,,,,,
"Wetmore Public Library","Special collections (no requests allowed)",,,,,,,,,,,,
"Wetmore Public Library","Story walk",,,,,,,,,,,,
"Wetmore Public Library","Things : Artwork",,,,,,,,,,,,
"Wetmore Public Library","Things : Audio-visual equipment",,,,,,,,,,,,
"Wetmore Public Library","Things : Bicycles (and bicycle accessories)",,,,,,,,,,,,
"Wetmore Public Library","Things : Board games, dolls, puzzles, and toys",,,,,,,,,,,,
"Wetmore Public Library","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Wetmore Public Library","Things : Cooking equipment",,,,,,,,,,,,
"Wetmore Public Library","Things : Die cut equipment",,,,,,,,,,,,
"Wetmore Public Library","Things : Equipment",9,6,2,1,,,,,,,,
"Wetmore Public Library","Things : Kansas Parks Pass",,,,,,,,,,,,
"Wetmore Public Library","Things : Museum pass / event pass",,,,,,,,,,,,
"Wetmore Public Library","Things : Musical insturments and accessories",,,,,,,,,,,,
"Wetmore Public Library","Things : Recreation and sports",,,,,,,,,,,,
"Wetmore Public Library","Things : Tools",,,,,,,,,,,,
"Wetmore Public Library",Video,1346,956,1,389,,,,,,,,
"Wetmore Public Library","Video (Local requests only)",,,,,,,,,,,,
"Wetmore Public Library","Video (New)",9,9,,,,,,,,,,
"Wetmore Public Library","Video (No requests allowed)",,,,,,,,,,,,
"Wetmore Public Library","Video (Television)",45,41,,4,,,,,,,,
"Wetmore Public Library","Video game",127,63,53,11,,,,,,,,
"Williamsburg Community Library",(Unclassified),,,,,,,,,,,,
"Williamsburg Community Library",AUDIOBOOK,80,78,,2,,,,,,,,
"Williamsburg Community Library","AUDIOBOOK (MEDIA PLAYER)",,,,,,,,,,,,
"Williamsburg Community Library","Audiobook (new)",2,1,,1,,,,,,,,
"Williamsburg Community Library",Book,12439,6928,599,4912,48,30,3,15,13,,1,
"Williamsburg Community Library","Book (local requests only)",,,,,,,,,,,,
"Williamsburg Community Library","Book (new)",7,3,,4,,,,,,,,
"Williamsburg Community Library","Book (no requests allowed)",,,,,,,,,,,,
"Williamsburg Community Library","Book club set",1,,,1,,,,,,,,
"Williamsburg Community Library","Computers and internet : Laptop computer",,,,,,,,,,,,
"Williamsburg Community Library","Computers and internet : Launchpad tablet",,,,,,,,,,,,
"Williamsburg Community Library","Computers and internet : Public computer",2,2,,,,,,,,,,
"Williamsburg Community Library","Computers and internet : Software",,,,,,,,,,,,
"Williamsburg Community Library","Computers and internet : Tablets, e-readers, and personal computing devices",,,,,,,,,,,,
"Williamsburg Community Library","COMPUTERS AND INTERNET : WIRELESS INTERNET HOTSPOT",,,,,,,,,,,,
"Williamsburg Community Library","E-content : Digital content",,,,,,,,,,,,
"Williamsburg Community Library","E-content : E-learning course",,,,,,,,,,,,
"Williamsburg Community Library","Inter-library loan",1,1,,,,,,,,,,
"Williamsburg Community Library","Inter-library loan - 07 day loan",,,,,,,,,,,,
"Williamsburg Community Library","Inter-library loan - 14 day loan",,,,,,,,,,,,
"Williamsburg Community Library","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Williamsburg Community Library","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Williamsburg Community Library",Key,,,,,,,,,,,,
"Williamsburg Community Library","Kit or multi-part set",15,15,,,,,,,,,,
"Williamsburg Community Library",MAGAZINE,3,3,,,,,,,,,,
"Williamsburg Community Library","Magazine (new)",,,,,,,,,,,,
"Williamsburg Community Library",Music,62,55,,7,,,,,,,,
"Williamsburg Community Library",Pamphlet,,,,,,,,,,,,
"Williamsburg Community Library","Reference material",3,3,,,,,,,,,,
"Williamsburg Community Library","Reserve desk : Highland Community College",,,,,,,,,,,,
"Williamsburg Community Library",Room,,,,,,,,,,,,
"Williamsburg Community Library","Special collections (local requests only)",7,7,,,,,,,,,,
"Williamsburg Community Library","Special collections (no requests allowed)",1,1,,,,,,,,,,
"Williamsburg Community Library","Story walk",,,,,,,,,,,,
"Williamsburg Community Library","Things : Artwork",,,,,,,,,,,,
"Williamsburg Community Library","Things : Audio-visual equipment",,,,,,,,,,,,
"Williamsburg Community Library","Things : Bicycles (and bicycle accessories)",,,,,,,,,,,,
"Williamsburg Community Library","Things : Board games, dolls, puzzles, and toys",,,,,,,,,,,,
"Williamsburg Community Library","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Williamsburg Community Library","Things : Cooking equipment",,,,,,,,,,,,
"Williamsburg Community Library","Things : Die cut equipment",,,,,,,,,,,,
"Williamsburg Community Library","Things : Equipment",14,13,,1,,,,,,,,
"Williamsburg Community Library","Things : Kansas Parks Pass",,,,,,,,,,,,
"Williamsburg Community Library","Things : Museum pass / event pass",,,,,,,,,,,,
"Williamsburg Community Library","Things : Musical insturments and accessories",,,,,,,,,,,,
"Williamsburg Community Library","Things : Recreation and sports",,,,,,,,,,,,
"Williamsburg Community Library","Things : Tools",,,,,,,,,,,,
"Williamsburg Community Library",Video,2120,1585,1,534,4,3,,1,2,1,,
"Williamsburg Community Library","Video (Local requests only)",,,,,,,,,,,,
"Williamsburg Community Library","Video (New)",1,1,,,,,,,,,,
"Williamsburg Community Library","Video (No requests allowed)",,,,,,,,,,,,
"Williamsburg Community Library","Video (Television)",17,16,,1,,,,,,,,
"Williamsburg Community Library","Video game",3,2,,1,,,,,,,,
"Winchester Public Library",(Unclassified),,,,,,,,,,,,
"Winchester Public Library",AUDIOBOOK,89,79,1,9,,,,,,,,
"Winchester Public Library","AUDIOBOOK (MEDIA PLAYER)",1,,,1,,,,,,,,
"Winchester Public Library","Audiobook (new)",,,,,,,,,,,,
"Winchester Public Library",Book,8171,4344,344,3483,55,36,5,14,304,,,1
"Winchester Public Library","Book (local requests only)",,,,,,,,,,,,
"Winchester Public Library","Book (new)",,,,,,,,,,,,
"Winchester Public Library","Book (no requests allowed)",,,,,,,,,,,,
"Winchester Public Library","Book club set",,,,,,,,,,,,
"Winchester Public Library","Computers and internet : Laptop computer",,,,,,,,,,,,
"Winchester Public Library","Computers and internet : Launchpad tablet",,,,,,,,,,,,
"Winchester Public Library","Computers and internet : Public computer",,,,,,,,,,,,
"Winchester Public Library","Computers and internet : Software",,,,,,,,,,,,
"Winchester Public Library","Computers and internet : Tablets, e-readers, and personal computing devices",,,,,,,,,,,,
"Winchester Public Library","COMPUTERS AND INTERNET : WIRELESS INTERNET HOTSPOT",,,,,,,,,,,,
