branchname,"ITEM TYPE","TOTAL ITEMS","ADULT ITEMS","YOUNG ADULT ITEMS","JUVENILE ITEMS","TOTAL ADDED LM","ADULT ADDED LM","YOUNG ADULT ADDED LM","JUVENILE ADDED LM","TOTAL DELETED LM","ADULT DELETED LM","YOUNG ADULT DELETED LM","JUVENILE DELETED LM"
"Centralia Community Library","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Centralia Community Library","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Centralia Community Library",Key,,,,,,,,,,,,
"Centralia Community Library","Kit or multi-part set",,,,,,,,,,,,
"Centralia Community Library",MAGAZINE,36,34,,2,3,2,,1,5,,,
"Centralia Community Library","Magazine (new)",,,,,,,,,,,,
"Centralia Community Library",Music,,,,,,,,,,,,
"Centralia Community Library",Pamphlet,,,,,,,,,,,,
"Centralia Community Library","Reference material",,,,,,,,,,,,
"Centralia Community Library","Reserve desk : Highland Community College",,,,,,,,,,,,
"Centralia Community Library",Room,,,,,,,,,,,,
"Centralia Community Library","Special collections (local requests only)",,,,,,,,,,,,
"Centralia Community Library","Special collections (no requests allowed)",1,1,,,,,,,,,,
"Centralia Community Library","Story walk",,,,,,,,,,,,
"Centralia Community Library","Things : Artwork",,,,,,,,,,,,
"Centralia Community Library","Things : Audio-visual equipment",,,,,,,,,,,,
"Centralia Community Library","Things : Bicycles (and bicycle accessories)",,,,,,,,,,,,
"Centralia Community Library","Things : Board games, dolls, puzzles, and toys",,,,,,,,,,,,
"Centralia Community Library","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Centralia Community Library","Things : Cooking equipment",,,,,,,,,,,,
"Centralia Community Library","Things : Die cut equipment",,,,,,,,,,,,
"Centralia Community Library","Things : Equipment",,,,,,,,,,,,
"Centralia Community Library","Things : Kansas Parks Pass",,,,,,,,,,,,
"Centralia Community Library","Things : Museum pass / event pass",,,,,,,,,,,,
"Centralia Community Library","Things : Musical insturments and accessories",,,,,,,,,,,,
"Centralia Community Library","Things : Recreation and sports",,,,,,,,,,,,
"Centralia Community Library","Things : Tools",,,,,,,,,,,,
"Centralia Community Library",Video,770,610,48,112,4,2,1,1,,,,
"Centralia Community Library","Video (Local requests only)",,,,,,,,,,,,
"Centralia Community Library","Video (New)",4,3,1,,,,,,,,,
"Centralia Community Library","Video (No requests allowed)",,,,,,,,,,,,
"Centralia Community Library","Video (Television)",,,,,,,,,,,,
"Centralia Community Library","Video game",2,2,,,,,,,,,,
"Corning City Library",(Unclassified),,,,,,,,,,,,
"Corning City Library",AUDIOBOOK,16,13,,3,,,,,,,,
"Corning City Library","AUDIOBOOK (MEDIA PLAYER)",,,,,,,,,,,,
"Corning City Library","Audiobook (new)",,,,,,,,,,,,
"Corning City Library",Book,4791,2671,330,1790,44,42,,2,2,,,
"Corning City Library","Book (local requests only)",,,,,,,,,,,,
"Corning City Library","Book (new)",9,7,,2,,,,,,,,
"Corning City Library","Book (no requests allowed)",,,,,,,,,,,,
"Corning City Library","Book club set",,,,,,,,,,,,
"Corning City Library","Computers and internet : Laptop computer",,,,,,,,,,,,
"Corning City Library","Computers and internet : Launchpad tablet",,,,,,,,,,,,
"Corning City Library","Computers and internet : Public computer",,,,,,,,,,,,
"Corning City Library","Computers and internet : Software",,,,,,,,,,,,
"Corning City Library","Computers and internet : Tablets, e-readers, and personal computing devices",,,,,,,,,,,,
"Corning City Library","COMPUTERS AND INTERNET : WIRELESS INTERNET HOTSPOT",,,,,,,,,,,,
"Corning City Library","E-content : Digital content",,,,,,,,,,,,
"Corning City Library","E-content : E-learning course",,,,,,,,,,,,
"Corning City Library","Inter-library loan",1,1,,,,,,,,,,
"Corning City Library","Inter-library loan - 07 day loan",,,,,,,,,,,,
"Corning City Library","Inter-library loan - 14 day loan",,,,,,,,,,,,
"Corning City Library","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Corning City Library","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Corning City Library",Key,,,,,,,,,,,,
"Corning City Library","Kit or multi-part set",1,,,1,,,,,,,,
"Corning City Library",MAGAZINE,1,1,,,,,,,,,,
"Corning City Library","Magazine (new)",,,,,,,,,,,,
"Corning City Library",Music,1,,,1,,,,,,,,
"Corning City Library",Pamphlet,,,,,,,,,,,,
"Corning City Library","Reference material",,,,,,,,,,,,
"Corning City Library","Reserve desk : Highland Community College",,,,,,,,,,,,
"Corning City Library",Room,,,,,,,,,,,,
"Corning City Library","Special collections (local requests only)",,,,,,,,,,,,
"Corning City Library","Special collections (no requests allowed)",2,,,2,,,,,,,,
"Corning City Library","Story walk",,,,,,,,,,,,
"Corning City Library","Things : Artwork",,,,,,,,,,,,
"Corning City Library","Things : Audio-visual equipment",,,,,,,,,,,,
"Corning City Library","Things : Bicycles (and bicycle accessories)",,,,,,,,,,,,
"Corning City Library","Things : Board games, dolls, puzzles, and toys",,,,,,,,,,,,
"Corning City Library","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Corning City Library","Things : Cooking equipment",,,,,,,,,,,,
"Corning City Library","Things : Die cut equipment",,,,,,,,,,,,
"Corning City Library","Things : Equipment",,,,,,,,,,,,
"Corning City Library","Things : Kansas Parks Pass",,,,,,,,,,,,
"Corning City Library","Things : Museum pass / event pass",,,,,,,,,,,,
"Corning City Library","Things : Musical insturments and accessories",,,,,,,,,,,,
"Corning City Library","Things : Recreation and sports",,,,,,,,,,,,
"Corning City Library","Things : Tools",,,,,,,,,,,,
"Corning City Library",Video,613,421,3,189,,,,,,,,
"Corning City Library","Video (Local requests only)",,,,,,,,,,,,
"Corning City Library","Video (New)",4,3,,1,,,,,,,,
"Corning City Library","Video (No requests allowed)",,,,,,,,,,,,
"Corning City Library","Video (Television)",,,,,,,,,,,,
"Corning City Library","Video game",,,,,,,,,,,,
"Digital Content",(Unclassified),,,,,,,,,,,,
"Digital Content",AUDIOBOOK,,,,,,,,,,,,
"Digital Content","AUDIOBOOK (MEDIA PLAYER)",,,,,,,,,,,,
"Digital Content","Audiobook (new)",,,,,,,,,,,,
"Digital Content",Book,,,,,,,,,,,,
"Digital Content","Book (local requests only)",,,,,,,,,,,,
"Digital Content","Book (new)",,,,,,,,,,,,
"Digital Content","Book (no requests allowed)",,,,,,,,,,,,
"Digital Content","Book club set",,,,,,,,,,,,
"Digital Content","Computers and internet : Laptop computer",,,,,,,,,,,,
"Digital Content","Computers and internet : Launchpad tablet",,,,,,,,,,,,
"Digital Content","Computers and internet : Public computer",,,,,,,,,,,,
"Digital Content","Computers and internet : Software",,,,,,,,,,,,
"Digital Content","Computers and internet : Tablets, e-readers, and personal computing devices",,,,,,,,,,,,
"Digital Content","COMPUTERS AND INTERNET : WIRELESS INTERNET HOTSPOT",,,,,,,,,,,,
"Digital Content","E-content : Digital content",362,353,2,7,,,,,,,,
"Digital Content","E-content : E-learning course",,,,,,,,,,,,
"Digital Content","Inter-library loan",,,,,,,,,,,,
"Digital Content","Inter-library loan - 07 day loan",,,,,,,,,,,,
"Digital Content","Inter-library loan - 14 day loan",,,,,,,,,,,,
"Digital Content","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Digital Content","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Digital Content",Key,,,,,,,,,,,,
"Digital Content","Kit or multi-part set",,,,,,,,,,,,
"Digital Content",MAGAZINE,,,,,,,,,,,,
"Digital Content","Magazine (new)",,,,,,,,,,,,
"Digital Content",Music,,,,,,,,,,,,
"Digital Content",Pamphlet,,,,,,,,,,,,
"Digital Content","Reference material",,,,,,,,,,,,
"Digital Content","Reserve desk : Highland Community College",,,,,,,,,,,,
"Digital Content",Room,,,,,,,,,,,,
"Digital Content","Special collections (local requests only)",,,,,,,,,,,,
"Digital Content","Special collections (no requests allowed)",,,,,,,,,,,,
"Digital Content","Story walk",,,,,,,,,,,,
"Digital Content","Things : Artwork",,,,,,,,,,,,
"Digital Content","Things : Audio-visual equipment",,,,,,,,,,,,
"Digital Content","Things : Bicycles (and bicycle accessories)",,,,,,,,,,,,
"Digital Content","Things : Board games, dolls, puzzles, and toys",,,,,,,,,,,,
"Digital Content","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Digital Content","Things : Cooking equipment",,,,,,,,,,,,
"Digital Content","Things : Die cut equipment",,,,,,,,,,,,
"Digital Content","Things : Equipment",,,,,,,,,,,,
"Digital Content","Things : Kansas Parks Pass",,,,,,,,,,,,
"Digital Content","Things : Museum pass / event pass",,,,,,,,,,,,
"Digital Content","Things : Musical insturments and accessories",,,,,,,,,,,,
"Digital Content","Things : Recreation and sports",,,,,,,,,,,,
"Digital Content","Things : Tools",,,,,,,,,,,,
"Digital Content",Video,,,,,,,,,,,,
"Digital Content","Video (Local requests only)",,,,,,,,,,,,
"Digital Content","Video (New)",,,,,,,,,,,,
"Digital Content","Video (No requests allowed)",,,,,,,,,,,,
"Digital Content","Video (Television)",,,,,,,,,,,,
"Digital Content","Video game",,,,,,,,,,,,
"Doniphan County Library - Elwood",(Unclassified),,,,,,,,,,,,
"Doniphan County Library - Elwood",AUDIOBOOK,,,,,,,,,,,,
"Doniphan County Library - Elwood","AUDIOBOOK (MEDIA PLAYER)",,,,,,,,,,,,
"Doniphan County Library - Elwood","Audiobook (new)",,,,,,,,,,,,
"Doniphan County Library - Elwood",Book,862,339,114,409,1,,,1,4,,,
"Doniphan County Library - Elwood","Book (local requests only)",,,,,,,,,,,,
"Doniphan County Library - Elwood","Book (new)",28,3,5,20,4,,2,2,,,,
"Doniphan County Library - Elwood","Book (no requests allowed)",,,,,,,,,,,,
"Doniphan County Library - Elwood","Book club set",,,,,,,,,,,,
"Doniphan County Library - Elwood","Computers and internet : Laptop computer",,,,,,,,,,,,
"Doniphan County Library - Elwood","Computers and internet : Launchpad tablet",,,,,,,,,,,,
"Doniphan County Library - Elwood","Computers and internet : Public computer",6,6,,,,,,,,,,
"Doniphan County Library - Elwood","Computers and internet : Software",,,,,,,,,,,,
"Doniphan County Library - Elwood","Computers and internet : Tablets, e-readers, and personal computing devices",1,1,,,,,,,,,,
"Doniphan County Library - Elwood","COMPUTERS AND INTERNET : WIRELESS INTERNET HOTSPOT",4,4,,,,,,,,,,
"Doniphan County Library - Elwood","E-content : Digital content",,,,,,,,,,,,
"Doniphan County Library - Elwood","E-content : E-learning course",,,,,,,,,,,,
"Doniphan County Library - Elwood","Inter-library loan",11,11,,,2,2,,,1,,,
"Doniphan County Library - Elwood","Inter-library loan - 07 day loan",,,,,,,,,,,,
"Doniphan County Library - Elwood","Inter-library loan - 14 day loan",,,,,,,,,,,,
"Doniphan County Library - Elwood","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Doniphan County Library - Elwood","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Doniphan County Library - Elwood",Key,,,,,,,,,,,,
"Doniphan County Library - Elwood","Kit or multi-part set",20,17,,3,,,,,,,,
"Doniphan County Library - Elwood",MAGAZINE,33,33,,,,,,,1,,,
"Doniphan County Library - Elwood","Magazine (new)",1,1,,,1,1,,,,,,
"Doniphan County Library - Elwood",Music,1,1,,,,,,,,,,
"Doniphan County Library - Elwood",Pamphlet,,,,,,,,,,,,
"Doniphan County Library - Elwood","Reference material",1,1,,,,,,,,,,
"Doniphan County Library - Elwood","Reserve desk : Highland Community College",,,,,,,,,,,,
"Doniphan County Library - Elwood",Room,,,,,,,,,,,,
"Doniphan County Library - Elwood","Special collections (local requests only)",5,3,,2,,,,,,,,
"Doniphan County Library - Elwood","Special collections (no requests allowed)",8,5,,3,,,,,,,,
"Doniphan County Library - Elwood","Story walk",,,,,,,,,,,,
"Doniphan County Library - Elwood","Things : Artwork",,,,,,,,,,,,
"Doniphan County Library - Elwood","Things : Audio-visual equipment",3,3,,,,,,,,,,
"Doniphan County Library - Elwood","Things : Bicycles (and bicycle accessories)",,,,,,,,,,,,
"Doniphan County Library - Elwood","Things : Board games, dolls, puzzles, and toys",,,,,,,,,,,,
"Doniphan County Library - Elwood","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Doniphan County Library - Elwood","Things : Cooking equipment",,,,,,,,,,,,
"Doniphan County Library - Elwood","Things : Die cut equipment",,,,,,,,,,,,
"Doniphan County Library - Elwood","Things : Equipment",5,1,,4,,,,,,,,
"Doniphan County Library - Elwood","Things : Kansas Parks Pass",,,,,,,,,,,,
"Doniphan County Library - Elwood","Things : Museum pass / event pass",,,,,,,,,,,,
"Doniphan County Library - Elwood","Things : Musical insturments and accessories",,,,,,,,,,,,
"Doniphan County Library - Elwood","Things : Recreation and sports",,,,,,,,,,,,
"Doniphan County Library - Elwood","Things : Tools",,,,,,,,,,,,
"Doniphan County Library - Elwood",Video,967,717,,250,,,,,167,,,
"Doniphan County Library - Elwood","Video (Local requests only)",,,,,,,,,,,,
"Doniphan County Library - Elwood","Video (New)",24,18,,6,1,1,,,,,,
"Doniphan County Library - Elwood","Video (No requests allowed)",,,,,,,,,,,,
"Doniphan County Library - Elwood","Video (Television)",3,3,,,,,,,,,,
"Doniphan County Library - Elwood","Video game",26,9,5,12,,,,,,,,
"Doniphan County Library - Highland",(Unclassified),,,,,,,,,,,,
"Doniphan County Library - Highland",AUDIOBOOK,93,84,7,2,,,,,,,,
"Doniphan County Library - Highland","AUDIOBOOK (MEDIA PLAYER)",,,,,,,,,,,,
"Doniphan County Library - Highland","Audiobook (new)",3,3,,,1,1,,,,,,
"Doniphan County Library - Highland",Book,2997,1329,120,1548,4,1,,3,9,,,
"Doniphan County Library - Highland","Book (local requests only)",,,,,,,,,,,,
"Doniphan County Library - Highland","Book (new)",69,30,,39,7,3,,4,,,,
"Doniphan County Library - Highland","Book (no requests allowed)",,,,,,,,,,,,
"Doniphan County Library - Highland","Book club set",,,,,,,,,,,,
"Doniphan County Library - Highland","Computers and internet : Laptop computer",,,,,,,,,,,,
"Doniphan County Library - Highland","Computers and internet : Launchpad tablet",1,1,,,,,,,,,,
"Doniphan County Library - Highland","Computers and internet : Public computer",6,6,,,,,,,,,,
"Doniphan County Library - Highland","Computers and internet : Software",,,,,,,,,,,,
"Doniphan County Library - Highland","Computers and internet : Tablets, e-readers, and personal computing devices",,,,,,,,,,,,
"Doniphan County Library - Highland","COMPUTERS AND INTERNET : WIRELESS INTERNET HOTSPOT",4,4,,,,,,,,,,
"Doniphan County Library - Highland","E-content : Digital content",,,,,,,,,,,,
"Doniphan County Library - Highland","E-content : E-learning course",,,,,,,,,,,,
"Doniphan County Library - Highland","Inter-library loan",34,34,,,9,9,,,17,2,,
"Doniphan County Library - Highland","Inter-library loan - 07 day loan",,,,,,,,,,,,
"Doniphan County Library - Highland","Inter-library loan - 14 day loan",,,,,,,,,,,,
"Doniphan County Library - Highland","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Doniphan County Library - Highland","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Doniphan County Library - Highland",Key,,,,,,,,,,,,
"Doniphan County Library - Highland","Kit or multi-part set",,,,,,,,,,,,
"Doniphan County Library - Highland",MAGAZINE,80,80,,,3,3,,,,,,
"Doniphan County Library - Highland","Magazine (new)",3,3,,,2,2,,,,,,
"Doniphan County Library - Highland",Music,2,2,,,,,,,,,,
"Doniphan County Library - Highland",Pamphlet,,,,,,,,,,,,
"Doniphan County Library - Highland","Reference material",1,,,1,,,,,,,,
"Doniphan County Library - Highland","Reserve desk : Highland Community College",,,,,,,,,,,,
"Doniphan County Library - Highland",Room,,,,,,,,,,,,
"Doniphan County Library - Highland","Special collections (local requests only)",29,2,,27,,,,,,,,
"Doniphan County Library - Highland","Special collections (no requests allowed)",12,,,12,,,,,,,,
"Doniphan County Library - Highland","Story walk",,,,,,,,,,,,
"Doniphan County Library - Highland","Things : Artwork",,,,,,,,,,,,
"Doniphan County Library - Highland","Things : Audio-visual equipment",3,3,,,,,,,,,,
"Doniphan County Library - Highland","Things : Bicycles (and bicycle accessories)",,,,,,,,,,,,
"Doniphan County Library - Highland","Things : Board games, dolls, puzzles, and toys",,,,,,,,,,,,
"Doniphan County Library - Highland","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Doniphan County Library - Highland","Things : Cooking equipment",,,,,,,,,,,,
"Doniphan County Library - Highland","Things : Die cut equipment",,,,,,,,,,,,
"Doniphan County Library - Highland","Things : Equipment",4,1,,3,,,,,,,,
"Doniphan County Library - Highland","Things : Kansas Parks Pass",,,,,,,,,,,,
"Doniphan County Library - Highland","Things : Museum pass / event pass",,,,,,,,,,,,
"Doniphan County Library - Highland","Things : Musical insturments and accessories",,,,,,,,,,,,
"Doniphan County Library - Highland","Things : Recreation and sports",,,,,,,,,,,,
"Doniphan County Library - Highland","Things : Tools",,,,,,,,,,,,
"Doniphan County Library - Highland",Video,1140,910,2,228,,,,,,,,
"Doniphan County Library - Highland","Video (Local requests only)",,,,,,,,,,,,
"Doniphan County Library - Highland","Video (New)",20,14,,6,,,,,,,,
"Doniphan County Library - Highland","Video (No requests allowed)",,,,,,,,,,,,
"Doniphan County Library - Highland","Video (Television)",8,8,,,,,,,,,,
"Doniphan County Library - Highland","Video game",62,9,5,48,,,,,,,,
"Doniphan County Library - Troy",(Unclassified),,,,,,,,,,,,
"Doniphan County Library - Troy",AUDIOBOOK,287,284,,3,,,,,,,,
"Doniphan County Library - Troy","AUDIOBOOK (MEDIA PLAYER)",,,,,,,,,,,,
"Doniphan County Library - Troy","Audiobook (new)",7,7,,,1,1,,,,,,
"Doniphan County Library - Troy",Book,8664,4956,667,3041,14,10,,4,6,,,
